EL2 in an EL2-enabled (nested-virt) VM	CTRR_A_LWR_EL1	S3_4_C15_C2_3	write(same)	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	CTRR_A_LWR_EL1	S3_4_C15_C2_3	read-back	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	CTRR_A_LWR_EL1	S3_4_C15_C2_3	write(restore)	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	CTRR_A_UPR_EL1	S3_4_C15_C2_4	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	CTRR_A_CTL_EL1	S3_4_C15_C2_5	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	HID0	S3_0_C15_C0_0	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	HID4	S3_0_C15_C4_0	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	HID11	S3_0_C15_C11_0	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	EHID0	S3_0_C15_C0_1	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	PMCR0_EL1	S3_1_C15_C0_0	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	PMCR0_EL1	S3_1_C15_C0_0	write(same)	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	PMCR0_EL1	S3_1_C15_C0_0	read-back	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	PMCR0_EL1	S3_1_C15_C0_0	write(restore)	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	PMC0	S3_2_C15_C0_0	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	CYC_OVRD	S3_5_C15_C5_0	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	ACC_CFG	S3_5_C15_C4_0	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	IPI_SR	S3_5_C15_C1_1	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	IMP_MSR_RO_CTRL0_EL1	S3_4_C15_C0_5	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	ACNTPCT_EL0	S3_4_C15_C10_5	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	ACNTVCT_EL0	S3_4_C15_C10_6	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	SPRR_CONFIG_EL2	S3_6_C15_C14_2	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	SPRR_CONFIG_EL2	S3_6_C15_C14_2	write(old|bits)	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	SPRR_CONFIG_EL2	S3_6_C15_C14_2	read-back	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	SPRR_CONFIG_EL2	S3_6_C15_C14_2	write(restore)	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	SPRR_PPERM_EL2	S3_6_C15_C1_7	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	SPRR_AMRANGE_EL2	S3_6_C15_C14_3	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	GXF_CONFIG_EL2	S3_6_C15_C1_4	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	GXF_ENTRY_EL2	S3_6_C15_C12_0	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	GXF_PABENTRY_EL2	S3_6_C15_C12_1	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	SP_GL2	S3_6_C15_C11_0	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	ESR_GL2	S3_6_C15_C11_5	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	ELR_GL2	S3_6_C15_C11_6	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	TAG_OFFSET_EL2	S3_0_C11_C9_0	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	TAG_OFFSET_EL2	S3_0_C11_C9_0	write(same)	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	TAG_OFFSET_EL2	S3_0_C11_C9_0	read-back	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	TAG_OFFSET_EL2	S3_0_C11_C9_0	write(restore)	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	APCTL_EL2	S3_6_C15_C12_2	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	APCTL_EL2	S3_6_C15_C12_2	write(same)	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	APCTL_EL2	S3_6_C15_C12_2	read-back	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	APCTL_EL2	S3_6_C15_C12_2	write(restore)	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	APSTS_EL2	S3_6_C15_C12_3	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	VMSA_LOCK_EL2	S3_4_C15_C1_5	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	VMSA_LOCK_EL2	S3_4_C15_C1_5	write(same)	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	VMSA_LOCK_EL2	S3_4_C15_C1_5	read-back	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	VMSA_LOCK_EL2	S3_4_C15_C1_5	write(restore)	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	AMX_CONFIG_EL2	S3_4_C15_C4_7	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	CTRR_A_LWR_EL2	S3_4_C15_C6_4	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	CTRR_A_CTL_EL2	S3_4_C15_C6_2	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	AHCR_EL2	S3_4_C15_C12_1	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	MMU_SFAR_EL2	S3_6_C15_C14_6	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	HPFAR_GL2	S3_6_C15_C1_1	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	GXF_CONFIG_EL2	S3_6_C15_C1_4	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	GXF_CONFIG_EL2	S3_6_C15_C1_4	write(old|1)	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	GXF_CONFIG_EL2	S3_6_C15_C1_4	read-back	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	GXF_ENTRY_EL2	S3_6_C15_C12_0	write stub addr	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	GXF_ENTRY_EL2	S3_6_C15_C12_0	read-back	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	genter		exec	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	CURRENTG	S3_6_C15_C8_0	read	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	gexit (not in GL)		exec	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL2 in an EL2-enabled (nested-virt) VM	GXF_CONFIG_EL2	S3_6_C15_C1_4	write(restore)	guest-exception	GUEST-EXC@EL2  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	CurrentEL	S3_0_C4_C2_2	read	native	NATIVE         value=0x0000000000000004
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	MIDR_EL1	S3_0_C0_C0_0	read	native	NATIVE         value=0x00000000610f0000
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	ID_AA64PFR0_EL1	S3_0_C0_C4_0	read	native	NATIVE         value=0x1101000010110011
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	ID_AA64PFR1_EL1	S3_0_C0_C4_1	read	native	NATIVE         value=0x0000000202000001
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	ID_AA64MMFR1_EL1	S3_0_C0_C7_1	read	native	NATIVE         value=0x0000100011312000
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	ID_AA64ISAR1_EL1	S3_0_C0_C6_1	read	native	NATIVE         value=0x0010221110211502
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	SCTLR_EL1	S3_0_C1_C0_0	read	native	NATIVE         value=0x0000000030d00980
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	UDF (.long 0)		exec	guest-exception	GUEST-EXC@EL1  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	SVC #0		exec	guest-exception	GUEST-EXC@EL1  ESR=0x56000000 EC=0x15 SVC64
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	HVC #0		exec	guest-exception	GUEST-EXC@EL2  ESR=0x5a000000 EC=0x16 HVC64
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	SMC #0		exec	trap-to-vmm	EXIT->VMM      ESR=0x5e000000 EC=0x17 SMC64
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	BRK #0		exec	guest-exception	GUEST-EXC@EL1  ESR=0xf2000000 EC=0x3c BRK
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	WFI		exec	trap-to-vmm	EXIT->VMM      ESR=0x07e00000 EC=0x01 WFx
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	MTE sequence			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	SPRR_CONFIG_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	SPRR_PPERM_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	SPRR_UPERM_EL0			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	SPRR_AMRANGE_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	SPRR_PMPRR_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	SPRR_UMPRR_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	GXF_CONFIG_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	GXF_ENTRY_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	GXF_PABENTRY_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	CURRENTG			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	ASPSR_GL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	SP_GL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	ESR_GL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	ELR_GL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	VBAR_GL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	APCTL_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	APSTS_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	KERNKEYLO_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	AMXIDR_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	AMX_CONFIG_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	AMX_STATE_T_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	VMSA_LOCK_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	CTRR_A_LWR_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	CTRR_A_UPR_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	CTRR_A_CTL_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	HID0			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	HID4			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	HID11			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	EHID0			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	PMCR0_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	PMC0			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	CYC_OVRD			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	ACC_CFG			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	IPI_SR			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	IMP_MSR_RO_CTRL0_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	ACNTPCT_EL0			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	ACNTVCT_EL0			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=0, TIDCP=0)	GXF sequence			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	CurrentEL	S3_0_C4_C2_2	read	native	NATIVE         value=0x0000000000000004
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	MIDR_EL1	S3_0_C0_C0_0	read	native	NATIVE         value=0x00000000610f0000
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	ID_AA64PFR0_EL1	S3_0_C0_C4_0	read	native	NATIVE         value=0x1101000010110011
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	ID_AA64PFR1_EL1	S3_0_C0_C4_1	read	native	NATIVE         value=0x0000000202000001
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	ID_AA64MMFR1_EL1	S3_0_C0_C7_1	read	native	NATIVE         value=0x0000100011312000
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	ID_AA64ISAR1_EL1	S3_0_C0_C6_1	read	native	NATIVE         value=0x0010221110211502
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	SCTLR_EL1	S3_0_C1_C0_0	read	native	NATIVE         value=0x0000000030d00980
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	UDF (.long 0)		exec	guest-exception	GUEST-EXC@EL1  ESR=0x02000000 EC=0x00 UNKNOWN/UNDEF
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	SVC #0		exec	guest-exception	GUEST-EXC@EL1  ESR=0x56000000 EC=0x15 SVC64
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	HVC #0		exec	guest-exception	GUEST-EXC@EL2  ESR=0x5a000000 EC=0x16 HVC64
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	SMC #0		exec	trap-to-vmm	EXIT->VMM      ESR=0x5e000000 EC=0x17 SMC64
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	BRK #0		exec	guest-exception	GUEST-EXC@EL1  ESR=0xf2000000 EC=0x3c BRK
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	WFI		exec	trap-to-vmm	EXIT->VMM      ESR=0x07e00000 EC=0x01 WFx
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	MTE sequence			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	SPRR_CONFIG_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	SPRR_PPERM_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	SPRR_UPERM_EL0			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	SPRR_AMRANGE_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	SPRR_PMPRR_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	SPRR_UMPRR_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	GXF_CONFIG_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
